"FCT record ID","FCT","Food ID","Locale","Food code","English name","Local name","Sub-group code","Alternative Name","Tags","Water","Total nitrogen","Nitrogen conversion factor","Protein","Fat","Carbohydrate","Energy (kcal)","Energy (kJ)","Alcohol","Englyst fibre","Starch","Total sugars","AOAC","Non-milk extrinsic sugars","Intrinsic and milk sugars","Glucose","Fructose","Maltose","Lactose","Sucrose","Other sugars (UK)","FS Table sugar","FS Other Added Sugar","FS Honey","FS Fruit Juice","FS Dried Fruit","FS Fruit Puree","FS Stewed Fruit","FS Vegetable Puree","Satd FA","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Trans FA","Cholesterol","Retinol","Total carotene","Alpha-carotene","Beta-carotene","Beta cryptoxanthin","Vitamin A","Vitamin D","Thiamin","Riboflavin","Niacin","Tryptophan/60","Niacin equivalent","Vitamin C","Vitamin E","Vitamin B6","Vitamin B12","Folate","Pantothenic acid","Biotin","Sodium","Potassium","Calcium","Magnesium","Phosphorus","Iron","Haem iron","Non-haem iron","Copper","Zinc","Chloride","Iodine","Manganese","Selenium","Total FS","Fruit","Dried fruit","Fruit juice","Smoothie fruit","Tomatoes","Tomato puree","Brassicaceae","Yellow Red Green","Beans","Nuts","Other Vegetables","Beef","Lamb","Pork","Processed Red Meat","Other Red Meat","Burgers","Sausages","Offal","Poultry","Processed Poultry","Game Birds","White Fish","Oily Fish","Canned Tuna","Shellfish","Cottage Cheese","Cheddar Cheese","Other Cheese","Vitamin A, retinol activity equivalents"
"2433","UK_NDB_3","32293","UK_current","MYOL","Light mayonnaise (e.g. Hellmans light)","Light mayonnaise (e.g. Hellmans light)","50R","","","58.5","0.1","6.36","0.7","26.5","7.3","269","1109","0","0.3","4.5","2.9","0","2.9","0","0.6","0.6","0","0","1.6","0","2.7","0","0","0","0","0","0","0","2.7","17","2","4.8","0","22","0","54","0","54","0","9","0.16","0.01","0.03","0","0.1","0.1","0","7.8","0","0.2","2","0.2","3","638","16","8","1","27","0.3","0","0.3","0.02","0.1","942","35","0","2","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6135","UK_NDB_3","32322","UK_current","NAAN","Sweet naan (e.g peshwari)","Naan bread, sweet (e.g. peshwari)","4R","","","38.5","1.1","5.7","6.3","11.5","42.7","290","1221","0","1.8","37.7","5","2.1","1.8","3.2","1.4","1.3","0","1.1","1","0.1","0.5","0","0","0","2.6","0","0","0","6.51","3.13","0.12","0.55","0.34","44","118","68","0","68","0","130","0.27","0.12","0.13","1.2","1.4","2.6","0.2","0.9","0.1","0.4","9","0.4","4","332","200","111","21","143","1.2","0","1.2","0.11","0.6","374","17","0.36","3","0.5","0","3.1","0","0","0","0","0","0","0","1.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"6996","UK_NDB_3","32294","UK_current","NACH","Nachos, with cheese and salsa","Nachos, with cheese and salsa","1R","","","46.1","1.3","6.28","7.9","15.7","28.3","279","1169","0","1.7","25.6","2.7","2.3","0.6","2.1","0.8","0.9","0","0","0.9","0","0.4","0","0","0","0","0","0","0.9","5.14","7.3","0.1","1.73","0.49","20","74","363","1","350","25","134","0.06","0.12","0.13","1.1","1.7","2.8","7","1.4","0.2","0.5","17","0.4","3","439","205","212","44","200","0.9","0","0.9","0.14","1.3","695","9","0.22","2","1.3","0","0","0","0","22.84","3.5","0","3.14","0","0","6.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.3","0",""
"10554","UK_NDB_3","32295","UK_current","NAKD","Fruit bars, no added sugar (e.g. nakd bars)","Fruit and nut bars, no added sugar (e.g. Nakd bars)","40R","","","17.5","0.2","6.25","1.1","0.9","74.8","293","1249","0","6.7","0","74.8","7.7","41.4","33.4","17.8","50.4","0","0","6.7","0","0","0","0","0","56.7","18.1","0","0","0.17","0.09","0.14","0.3","0","0","0","115","0","79","71","19","0","0.1","0.11","1.1","0.6","1.7","48","1.8","0.6","0","14","0.3","7","31","400","53","37","81","1.2","0","1.2","0.23","0.2","23","6","0.13","0","18.1","68","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9053","UK_NDB_3","41180","UK_current","NDIC","Dairy free ice cream","Dairy free / vegan ice cream, soya-based (e.g. Swedish Glace)","53R","Dairy free / vegan icecream, soya-based (e.g. Swedish Glace)","","60","0.4","5.71","2.5","9","20","166","696","0","0.8","1.1","18.9","1","18.9","0","4.5","1.3","1.2","0","11.1","0","18.6","0","0","0","0","0","0","0","4","1.91","0.05","0.63","0.27","1","0","0","0","0","0","0","0","0.08","0","0.2","1","1.2","0","1.2","0","0","13","0.4","1","84","103","16","18","45","1.1","0","1.1","0.12","0.3","114","2","0.16","2","18.6","0","0","0","0","0","0","0","0","13.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2088","UK_NDB_3","32296","UK_current","NECT","Nectarine","Nectarine","40R","","","88.9","0.2","6.25","1.4","0.1","9","40","171","0","1.2","0","9","1.3","0","9","1.3","1.3","0","0","6.3","0","0","0","0","0","0","0","0","0","0.05","0.05","0","0","0","0","0","114","0","88","51","19","0","0.02","0.04","0.6","0.3","0.9","37","0.6","0","0","0","0.2","0","1","170","7","10","22","0.4","0","0.4","0.06","0.1","5","3","0.1","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"5199","UK_NDB_3","32325","UK_current","NESQ","Nesquik chocolate cereal","Nesquik chocolate cereal","5R","","","1","1.5","5.83","8.5","2.8","81.6","365","1554","0","6.4","58.1","23.5","8.6","23","0.4","0.2","0.1","0","0.2","23","0","13","10.1","0","0","0","0","0","0","0.6","1.24","0.1","0.48","0.02","0","0","0","0","0","0","0","2.5","1","1.5","13.6","1.4","15","0","0.8","1.4","0","200","6.2","3","88","355","461","52","143","10.5","0","10.5","0.35","1","138","2","0.9","3","23.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10232","UK_NDB_3","32297","UK_current","NIKN","Nik naks (crisps)","Nik naks (crisps)","42R","","","2.4","0.8","6.25","5.1","37.9","56","572","2385","0","1.5","52","4","0.5","3.3","0.7","0.4","0","0","3","0.6","0","3.1","0","0","0","0","0","0","0","3.6","6.5","0.9","23.1","0","0","0","460","0","460","0","77","0","0.19","0.16","0.9","0.7","1.6","0","5.9","0.1","0","4","0.6","5","700","200","68","18","130","0.8","0","0.8","0.04","0.5","1100","5","0.13","3","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8294","UK_NDB_3","32298","UK_current","NPBS","New potatoes, without skins","New potatoes, without skins","39B","","","80.5","0.2","6.25","1.5","0.3","17.8","75","321","0","1.1","16.7","1.1","1.5","0","1.1","0.3","0.2","0","0","0.6","0","0","0","0","0","0","0","0","0","0.1","0.01","0.03","0.09","0","0","0","0","0","0","0","0","0","0.13","0.02","0.4","0.3","0.8","9","0.1","0.3","0","19","0.4","0","9","250","5","12","28","0.3","0","0.3","0.06","0.1","43","3","0.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1830","UK_NDB_3","32299","UK_current","NPTB","New potatoes, skins eaten","New potatoes, skins eaten","39B","","","81.5","0.3","6.25","1.8","0.1","14.9","64","272","0","0.9","13.8","1.1","1.8","0","1.1","0.5","0.4","0","0","0.2","0","0","0","0","0","0","0","0","0","0.04","0.02","0","0.02","0","0","0","0","0","0","0","0","0","0.13","0.01","0.7","0.4","1.1","6.6","0.1","0.1","0","21","0.5","0","3","377","11","18","44","0.6","0","0.6","0.08","0.2","88","0","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10799","UK_NDB_3","32300","UK_current","NPTC","New potatoes (baby potatoes), canned","New potatoes (baby potatoes), canned","39A","","","81.3","0.2","6.25","1.5","0.1","14.2","60","256","0","1.4","13.7","0.5","0.8","0","0.5","0.1","0.1","0","0","0.3","0","0","0","0","0","0","0","0","0","0.01","0","0.01","0.05","0","0","0","0","0","0","0","0","0","0.02","0.03","0.7","0.3","1","5","0.1","0.2","0","11","0.4","0","9","220","24","11","27","0.9","0","0.9","0.04","0","43","3","0.1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8587","UK_NDB_3","32301","UK_current","NRST","Vegetarian nut roast","Vegetarian nut roast","37K","","","36.8","2","6.09","11","25.1","22.5","354","1475","0","3.4","19","3.3","4.7","0","3.3","0.4","0.4","0.8","0","1.7","0","0","0","0","0","0","0","0","0","2.89","12.91","0.6","7.46","0.01","0","0","21","0","21","0","3","0","0.43","0.26","2.6","2.4","4.9","0.6","4.8","0.2","0.5","49","0.5","14","200","363","95","118","243","2.1","0","2.1","0.63","1.8","346","8","1.15","34","0","0","0","0","0","0","0","0","0","0","36.59","14.6395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7976","UK_NDB_3","32302","UK_current","NUGT","Nougat","Nougat","43R","","","4.9","0.8","6.04","4.5","3.7","84.4","368","1564","0","0.7","0.5","83.9","2.7","83.1","0.8","8.3","0","0","0","66.3","0","33.8","39.8","8","0","0","0","0","0","2.1","1.13","0.01","0.3","0","0","0","0","0","0","0","0","0","0.04","0.15","0.6","0.7","1.3","0","4.8","0","0","10","0.1","13","10","160","53","55","112","0.8","0","0.8","0.29","0.7","10","0","0.34","0","81.6","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8587","UK_NDB_3","32323","UK_current","NUTB","Vegetarian burger, nut-based (no bun)","Vegetarian burger, nut-based (no bun)","37K","","","36.8","2","6.09","11","25.1","22.5","354","1475","0","3.4","19","3.3","4.7","0","3.3","0.4","0.4","0.8","0","1.7","0","0","0","0","0","0","0","0","0","2.89","12.91","0.6","7.46","0.01","0","0","21","0","21","0","3","0","0.43","0.26","2.6","2.4","4.9","0.6","4.8","0.2","0.5","49","0.5","14","200","363","95","118","243","2.1","0","2.1","0.63","1.8","346","8","1.15","34","0","0","0","0","0","0","0","0","0","0","36.59","14.6395","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9217","UK_NDB_3","32303","UK_current","NUTM","Nutmeg","Nutmeg","50R","","","6.2","0.9","6.25","5.8","36.3","45.3","520","2167","0","3.4","25.2","20.1","20.8","0","20.1","5","5","0","0","10.1","0","0","0","0","0","0","0","0","0","25.94","3.22","0","0.35","0","0","0","60","0","60","0","10","0","0.35","0.06","1.3","1.1","2.4","0","2.5","0.7","0","0","2.1","11","16","350","180","180","210","3","0","3","1.03","2.2","10","20","2.9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"870","UK_NDB_3","32314","UK_current","NUTO","Nut oil (e.g peanut/groundnut oil)","Nut oil (e.g peanut/groundnut oil)","18B","","","0","0","6.25","0","99.9","0","899","3696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.25","37.15","0.45","40.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2","0","0","0","0","0","0","0","0","0","0","0.1","0","0.1","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"5770","UK_NDB_3","32326","UK_current","NUTR","Kellogg's Nutrigrain bar","Kellogg's Nutrigrain bar","8D","","","18.6","0.7","6.21","4.2","8.3","72.1","362","1531","0","2.9","37.4","34.7","3.9","11.6","23.1","12","11.1","0","0","11.6","0","15.2","17.4","0","0","0","0.5","0","0","3","2.84","0.16","0.6","0","0","0","0","0","0","0","0","0","0.75","0.95","9.1","1.8","10.9","0","0","0.9","1.7","136","0","4","220","230","544","0","120","6.4","0","6.4","0.1","0","341","3","0.35","6","33.1","7.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10058","UK_NDB_3","32328","UK_current","NVCB","Cereal bar with nuts, with or without coating","Cereal bar with nuts only","7A","","","3.4","2","5.83","11.6","30","47.8","496","2072","0","5.4","22.6","25.2","6.2","21.9","3.4","1.7","1.1","1.1","0.6","17.5","0.4","7.7","12.7","1.8","0","0","0","0","0","5.9","11.9","8.1","4","0.01","0","0","0","0","0","0","0","0","0.24","0.12","2.4","4.4","6.8","0","0.8","0.1","0","15","0.2","4","150","355","80","86","290","2.7","0","2.7","0.29","1.7","270","8","2.09","1","22.2","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7617","UK_NDB_3","32304","UK_current","OABR","Oatmeal bread","Oatmeal bread","4R","","","35.4","1.6","5.83","9.3","2.7","46.3","235","999","0","4.3","44.1","2.3","5.7","0","2.2","1.7","0","0","0","0.5","0","1.4","0","0","0","0","0","0","0","0.73","0.73","0.09","0.92","0.08","0","0","0","0","0","0","0","0","0.3","0.11","3","2.2","5.2","0","0.2","0.2","0","90","0.6","6","400","190","77","59","180","2.9","0","2.9","0.18","1.5","641","5","1.4","4","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9215","UK_NDB_3","32305","UK_current","OAFL","Oatmeal","Oatmeal","1R","","","8.9","2.1","5.83","12.4","8.7","74","405","1717","0","6.8","72.8","1.2","7.8","0","1.2","0","0","0","0","1.2","0","0","0","0","0","0","0","0","0","1.52","3.16","0.18","3.33","0","0","0","0","0","0","0","0","0","0.3","0.06","1","2.8","3","0","1.7","0.1","0","30","0.6","20","33","370","55","110","380","4.1","0","4.1","0.23","3.3","73","4","3.7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2337","UK_NDB_3","32306","UK_current","OAMA","Orange and mango juice, 100% fruit (e.g. Tropicana)","Orange and mango juice, 100% juice","45R","","","87.7","0.1","6.25","0.9","0","8.6","36","153","0","0.2","0","8.6","0.1","8.6","0","2","2.4","0","0","4.2","0","0","0","0","8.6","0","0","0","0","0","0","0","0","0","0","0","40","2","16","48","7","0","0.28","0.02","0.4","0","0.4","39.7","0.2","0.1","0","22","0.2","1","1","158","8","9","15","0.1","0","0.1","0.03","0","65","1","0.02","0","8.6","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8144","UK_NDB_3","32307","UK_current","OASI","Mixed fruit juice drink, ready to drink, 5% juice (e.g. Oasis)","Mixed fruit juice drink, ready to drink, 5% juice (e.g. Oasis)","57C","","","93.4","0","6.25","0","0","4.4","16","70","0","0","0","4.4","0","4.4","0","0.3","0.3","0","0","3.9","0","4","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0.01","0","0","0","0","0","4.3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8044","UK_NDB_3","32308","UK_current","OATB","Cereal bar, plain (e.g. Nature Valley)","Cereal bar, plain (e.g. Nature Valley)","7A","","","6.8","1.4","5.83","8","17.2","69.5","448","1885","0","4.7","39.8","29.7","6.2","29.4","0.3","3.4","4","0","0","22.2","0","19.7","3.7","5.2","0","0","0","0","0","2.7","6.07","0.52","7.44","0.02","0","0","0","0","0","0","0","0","0.42","0.06","1.8","1.9","3.7","0","4.7","0.2","0","20","0.4","22","296","322","50","86","234","2.6","0","2.6","0.34","1.7","521","1","2.02","2","28.6","0","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8410","UK_NDB_3","32309","UK_current","OATF","Oat flakes (e.g. Oatibix Flakes)","Oat flakes (e.g. Oatibix Flakes)","5R","","","8.7","1.7","5.59","9.5","6.5","78","389","1649","0","5.4","63.3","14.7","7.2","10.5","4.3","0","0","0","0","14.7","0","14","0","0","0","0","0","0","0","1","2.51","0.07","2.52","0.01","0","0","0","0","0","0","0","0","0.9","1.2","14","1.3","15.3","0","0.8","1.2","2.1","170","5.1","14","120","307","55","95","323","11.9","0","11.9","0.32","2","263","1","2.72","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10159","UK_NDB_3","33188","UK_current","OATM","Oat milk","Oat milk/drink (e.g. Alpro, Oatly)","13R","","","89","0.1","5.83","0.7","1.7","7.1","45","188","0","0.8","3","4.1","1.1","3.2","0.9","0","0","0","0","3.2","0","0","0","0","0","0","0","0","4.1","0.18","0.92","0.06","0.52","0","0","0","0","0","0","0","0","0.75","0.08","0.21","0.1","0.2","0.3","0","0.1","0","0.4","20","0","2","40","37","120","12","39","0.4","0","0.4","0.04","0.3","63","0","0.4","0","4.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"30068","UK_NDB_3","32311","UK_current","OATS","Oats (uncooked)","Porridge oats (uncooked)","1R","","","9.5","1.9","5.83","11","7.8","65.1","358","1517","0","6.5","64.8","0.3","7.8","0","0.3","0","0","0","0","0.3","0","0","0","0","0","0","0","0","0","1.24","3","0.08","2.99","0.01","0","0","0","0","0","0","0","0","1.05","0.05","0.7","2.7","3.4","0","0.6","0.3","0","32","0.4","20","2","368","48","115","387","3.6","0","3.6","0.39","2.5","87","0","3.73","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1711","UK_NDB_3","32331","UK_current","OCFB","Carrots","Carrots, cooked","37E","","","90","0.1","6.25","0.5","0.5","6","29","123","0","2.1","0.3","5.5","2.8","0","5.7","0.9","0.7","0","0","3.9","0","0","0","0","0","0","0","0","0","0.15","0.16","0.01","0.1","0","0","0","11097","2962","9616","0","1850","0","0.09","0.02","0.2","0.2","0.4","2.5","0.1","0","0","8","0.2","0","29","166","31","8","17","0.3","0","0.3","0.04","0.1","84","0","0.09","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10129","UK_NDB_3","32312","UK_current","OCHT","Onion chutney/relish","Onion chutney/relish","50R","","","58.3","0.1","6.22","0.7","0.6","41.1","162","692","0","0.4","4","37.1","1.5","35.8","1.3","0.4","0.3","0","0","36","0","32.6","0","0","0.2","0","0","0","3.9","0.1","0.13","0.01","0.3","0","0","0","2","0","2","0","0","0","0.04","0","0.2","0.1","0.3","1.1","0.2","0","0","4","0.1","0","3","46","14","3","12","0.2","0","0.2","0.07","0.1","14","1","0.04","0","36.7","0","0","0","0","0","0","0","0.14","0","0","38.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11457","UK_NDB_3","32333","UK_current","OCRO","Carrots, roasted","Carrots, roasted","37E","","","86.1","0.1","6.25","0.5","4.8","5.7","66","277","0","2","0.3","5.3","2.7","0","5.5","0.9","0.7","0","0","3.7","0","0","0","0","0","0","0","0","0","0.43","2.61","0.3","1.16","0","0","0","10620","2835","9203","0","1770","0","0.09","0.02","0.2","0.2","0.4","2.4","1.1","0","0","8","0.2","0","28","159","30","8","16","0.3","0","0.3","0.04","0.1","80","0","0.09","0","0","0","0","0","0","0","0","0","95.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1710","UK_NDB_3","32332","UK_current","OCRR","Carrots, raw","Carrots, raw","36A","","","89","0.1","6.25","0.5","0.4","7.7","34","146","0","2.1","0.1","7.2","3.9","0","7.6","1.1","1.1","0","0","5","0","0","0","0","0","0","0","0","0","0.1","0.11","0.01","0.07","0","0","0","11764","5230","9149","0","1961","0","0.13","0.01","0.2","0.2","0.4","2.4","0.1","0.1","0","8","0.3","0","27","178","26","7","16","0.2","0","0.2","0.03","0.1","122","0","0.07","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1585","UK_NDB_3","32313","UK_current","OCTO","Octopus","Octopus","34F","","","80.5","2.5","6.25","15.4","1.7","0","77","325","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.36","0.22","0.45","0.16","0","225","15","0","0","0","0","15","0","0.1","0.12","3.4","3.3","6.7","0","1.2","0.7","3","13","0.7","7","110","280","13","28","190","0.5","0.2","0.3","0.98","1.1","280","20","0.02","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0",""
"7903","UK_NDB_3","33248","UK_current","OFDD","Other fizzy diet drinks, no juice (e.g. Ginger beer light, Dr Pepper diet)","Other fizzy diet drinks, no juice (e.g. Ginger beer light / zero / no added sugar, Dr Pepper zero, Orangeade)","58B","","","100","0","6.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","5","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"5513","UK_NDB_3","32315","UK_current","OKCU","Okra (bhindi) curry","Okra (bhindi) curry","37M","","","80.3","0.2","6.27","1.3","11.2","3.5","118","490","0","1.6","0.5","2.7","1.8","0","2.7","1","1","0","0.1","0.6","0","0","0","0","0","0","0","0","0.4","7","2.64","0.15","0.38","0.38","28","126","316","8","306","11","179","0.12","0.06","0.03","0.6","0.2","0.7","6.4","0.7","0.1","0","15","0.1","1","393","172","46","22","30","0.8","0","0.8","0.06","0.3","648","7","0.24","1","0.4","0","0","0","0","19.47","0","0","0","0","0","53.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8468","UK_NDB_3","32316","UK_current","OKRA","Okra (ladies fingers/bhindi)","Okra (ladies fingers/bhindi), cooked","37M","","","87.9","0.4","6.25","2.5","0.9","2.7","28","119","0","3.6","0.5","2.3","3.1","0","2.3","0.6","0.8","0","0","0.9","0","0","0","0","0","0","0","0","0","0.3","0.1","0.1","0.2","0","0","0","465","29","450","0","78","0","0.13","0.05","0.9","0.3","1.2","16","0.2","0.2","0","46","0.2","1","5","310","120","57","54","0.6","0","0.6","0.09","0.5","41","2","0.1","1","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
